,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,dados_churn
1463,800,2,0,46,6,0.0,2,1,0,171928.04,0,2,3,471,0
1464,664,0,1,24,7,0.0,1,0,1,35611.35,0,2,1,607,0
1465,740,0,1,39,9,0.0,2,1,0,19047.23,0,3,0,993,0
1466,835,0,0,56,2,0.0,2,1,1,39820.13,0,5,2,625,0
1467,559,0,1,52,2,0.0,1,1,0,129013.59,1,3,0,899,1
1468,676,2,1,36,1,82729.49,1,1,0,113810.12,0,5,1,868,0
1469,613,1,0,45,9,142765.24,2,1,0,34749.65,0,3,3,647,0
1470,713,0,0,25,4,121172.97,1,1,1,56268.98,0,3,1,993,0
1471,751,1,0,28,10,132932.14,2,1,1,46630.47,0,5,0,411,0
1472,523,0,1,22,8,123374.46,1,1,1,124906.59,0,4,2,862,0
1473,775,1,0,74,0,161371.5,1,1,1,134869.93,0,5,2,322,0
1474,608,2,1,45,4,0.0,2,0,0,36697.48,1,1,0,796,1
1475,673,0,1,51,8,79563.36,2,1,1,172200.91,0,3,2,419,0
1476,616,0,1,46,2,0.0,2,1,0,137136.46,0,2,1,646,0
1477,650,1,0,48,7,138232.24,1,1,0,57594.78,0,4,0,783,0
1478,655,0,0,41,5,0.0,1,0,0,36548.0,1,2,0,945,1
1479,782,1,0,53,1,81571.05,1,1,0,182960.46,1,4,0,389,1
1480,781,2,1,35,1,0.0,2,0,0,42117.9,0,1,2,423,0
1481,593,0,0,33,0,95927.04,1,1,0,199478.05,0,2,0,270,0
1482,505,2,1,35,8,116932.59,1,1,0,91092.84,0,4,2,671,0
1483,707,0,1,40,1,0.0,2,1,0,14090.4,1,3,2,222,1
1484,692,0,0,36,3,79551.12,1,0,1,178267.07,0,2,3,591,0
1485,813,1,1,30,1,116416.94,1,0,1,85808.22,0,1,0,892,0
1486,850,2,1,37,4,88141.1,1,1,0,109659.12,0,1,1,228,0
1487,753,0,1,32,6,177729.13,1,1,1,161642.08,0,3,3,987,0
1488,850,2,0,32,5,0.0,1,1,1,3830.59,0,2,3,979,0
1489,671,2,1,32,6,123912.78,2,1,1,146636.44,0,1,2,748,0
1490,791,0,0,33,3,0.0,1,1,1,144413.92,1,5,3,653,1
1491,624,0,1,80,3,0.0,1,1,1,65801.44,0,1,2,387,0
1492,649,0,0,35,4,108306.44,1,1,1,192486.24,0,1,2,932,0
1493,732,1,0,48,4,102962.62,1,1,0,120852.85,1,3,0,287,1
1494,664,0,0,36,0,103502.22,1,1,1,146191.82,0,2,3,825,0
1495,789,1,1,43,8,119654.44,2,0,1,148412.24,1,5,2,570,1
1496,680,0,1,33,10,183768.47,1,1,0,164119.35,0,3,2,291,0
1497,701,0,1,37,1,0.0,2,1,0,163457.55,0,3,1,947,0
1498,684,0,0,25,1,0.0,2,0,1,144978.47,0,2,0,904,0
1499,586,0,0,52,6,140900.97,1,1,1,67288.89,0,3,3,396,0
1500,522,1,0,25,5,94049.92,2,1,0,103269.0,0,3,3,913,0
1501,739,2,0,27,8,98926.4,1,1,1,106969.98,0,2,1,474,0
1502,835,1,1,18,2,142872.36,1,1,1,117632.63,0,3,1,650,0
1503,790,2,1,29,3,46057.96,2,1,1,189777.66,0,3,3,312,0
1504,671,0,0,48,6,119769.77,1,0,1,66032.65,0,2,0,475,0
1505,560,0,0,44,5,143244.97,1,1,0,98661.27,0,5,0,768,0
1506,651,0,1,28,10,79562.98,1,1,1,74687.37,0,3,3,251,0
1507,682,0,1,69,6,0.0,2,0,1,149604.18,0,2,2,547,0
1508,808,0,1,41,0,0.0,1,1,1,79888.78,0,3,1,398,0
1509,644,2,1,26,8,96659.64,2,1,1,138775.69,0,1,1,384,0
1510,688,0,1,29,1,0.0,2,1,0,154695.57,0,5,2,352,0
1511,617,0,0,26,2,165947.99,2,0,1,168834.38,0,5,1,319,0
1512,738,0,1,33,4,92676.3,1,1,0,105817.63,0,1,1,992,0
1513,663,0,1,45,5,83195.12,1,1,1,48682.1,0,2,1,290,0
1514,515,0,1,48,5,129387.94,1,0,1,147955.91,1,3,3,269,1
1515,845,0,0,28,9,0.0,2,1,1,56185.98,0,5,3,243,0
1516,639,2,1,38,9,130233.14,1,1,1,81861.1,0,4,2,345,0
1517,557,0,0,32,3,123502.53,1,1,1,69826.8,0,4,0,723,0
1518,543,1,1,37,8,140894.06,2,1,1,118059.19,0,1,1,623,0
1519,585,1,1,44,7,163867.86,1,1,1,112333.22,0,1,2,473,0
1520,610,0,0,27,2,0.0,2,1,0,14546.76,0,3,3,756,0
1521,727,1,0,18,2,93816.7,2,1,0,126172.11,0,1,0,523,0
1522,540,2,0,40,8,0.0,2,1,0,3560.0,0,5,1,501,0
1523,418,0,1,35,7,0.0,2,1,1,88878.15,0,3,0,530,0
1524,660,0,0,32,0,114668.89,1,1,0,84605.0,0,4,2,458,0
1525,850,1,1,38,5,146756.68,1,1,0,78268.61,0,2,1,364,0
1526,618,0,0,46,6,150213.71,1,1,0,120668.46,1,2,2,955,1
1527,642,1,1,18,5,111183.53,2,0,1,10063.75,0,5,1,642,0
1528,850,0,0,40,9,99816.46,1,1,1,163989.66,1,3,2,873,1
1529,739,0,1,34,9,0.0,1,1,0,60584.33,0,3,2,788,0
1530,508,0,0,41,5,0.0,2,1,1,94170.84,0,3,2,821,0
1531,667,0,1,41,6,0.0,2,0,0,167181.77,0,2,2,298,0
1532,741,0,0,60,5,0.0,1,1,1,38914.51,0,1,2,563,0
1533,592,0,1,29,7,0.0,2,1,1,91196.67,0,5,1,624,0
1534,651,1,0,45,6,86714.06,1,1,0,85869.89,1,2,2,773,1
1535,773,2,1,52,2,0.0,2,1,0,57337.79,0,5,2,607,0
1536,850,2,1,41,8,132838.07,1,1,1,175347.28,0,4,0,751,0
1537,550,1,0,42,10,128707.31,1,1,0,63092.65,1,4,2,337,1
1538,783,0,1,40,6,0.0,2,1,0,109742.55,0,1,1,382,0
1539,777,0,1,29,2,0.0,2,1,0,124489.88,0,2,0,695,0
1540,659,0,1,29,6,123192.12,1,1,1,56971.41,1,1,0,783,1
1541,727,1,1,46,3,115248.11,4,1,0,130752.01,1,3,0,343,1
1542,603,0,1,38,8,59360.77,1,1,1,191457.06,0,1,1,583,0
1543,644,2,1,37,9,0.0,2,1,1,96442.86,0,2,0,577,0
1544,647,0,0,35,6,112668.7,1,0,1,122584.29,0,3,2,525,0
1545,648,1,0,37,7,138503.51,2,1,0,57215.85,0,4,2,470,0
1546,721,2,1,57,1,0.0,1,1,1,195940.96,0,4,2,226,0
1547,524,0,1,29,7,0.0,2,1,1,105448.74,0,3,2,717,0
1548,626,0,0,34,3,0.0,2,1,1,37870.29,0,1,3,604,0
1549,569,0,1,43,7,0.0,2,1,0,52534.81,0,1,2,367,0
1550,578,2,1,36,1,157267.95,2,1,0,141533.19,0,5,2,940,0
1551,769,0,0,40,9,133871.05,1,1,1,50568.02,0,4,2,887,0
1552,694,1,1,31,4,141989.27,2,1,0,26116.82,0,4,2,753,0
1553,664,0,0,41,5,0.0,1,1,1,152054.33,0,5,2,550,0
1554,646,0,1,38,7,0.0,2,1,0,1528.4,0,3,3,462,0
1555,779,0,0,29,3,46388.16,3,1,0,127939.26,1,3,0,922,1
1556,782,1,0,72,5,148666.99,1,1,0,2605.65,1,4,1,705,1
1557,769,1,1,34,7,115101.5,1,0,0,57841.89,1,2,3,804,1
1558,655,1,1,67,6,148363.38,1,1,1,186995.17,0,5,2,241,0
1559,623,2,1,46,4,0.0,1,1,0,5549.11,1,3,0,598,1
1560,705,2,0,39,8,144102.32,1,1,1,11682.36,0,2,1,219,0
1561,686,0,1,41,5,128876.71,3,1,1,106939.34,1,5,0,339,1
1562,678,1,1,36,6,118448.15,2,1,0,53172.02,0,3,1,761,0
1563,738,0,1,39,5,0.0,2,1,1,114388.98,0,3,3,514,0
1564,703,0,1,28,9,0.0,2,0,1,2151.17,0,1,3,462,0
1565,554,2,1,42,1,0.0,2,0,1,183492.9,0,2,1,593,0
1566,582,0,0,38,9,135979.01,4,1,1,76582.95,1,2,3,876,1
1567,644,0,1,37,6,117271.8,2,1,0,104217.96,1,5,2,949,1
1568,724,0,1,29,4,0.0,1,1,0,8982.75,0,5,1,881,0
1569,593,0,1,33,1,0.0,2,0,0,9984.4,0,4,0,357,0
1570,710,2,0,30,10,0.0,2,1,0,19500.1,0,5,2,420,0
1571,631,0,1,35,8,129205.49,1,1,1,79146.36,0,2,3,460,0
1572,739,2,0,41,8,0.0,1,1,0,191694.77,1,1,2,618,1
1573,644,2,1,18,7,0.0,1,0,1,59645.24,1,1,1,620,1
1574,652,1,1,35,7,104015.54,2,1,1,55207.88,0,1,2,926,0
1575,554,2,1,37,3,0.0,2,1,0,166177.3,0,1,1,612,0
1576,483,0,0,30,9,0.0,2,0,0,136356.97,0,3,2,970,0
1577,669,1,0,42,1,103873.39,1,1,0,148611.52,0,2,3,964,0
1578,841,1,0,52,3,112383.03,1,1,0,85516.37,1,4,2,778,1
1579,662,0,1,34,2,117731.79,2,0,1,55120.79,0,1,1,792,0
1580,821,1,1,45,0,135827.33,2,1,1,131778.58,0,5,2,945,0
1581,783,0,1,38,9,114135.17,1,1,0,153269.98,0,2,1,343,0
1582,850,0,0,28,9,0.0,2,1,1,164864.67,0,4,1,891,0
1583,559,0,1,62,6,118756.62,1,1,1,20367.68,0,5,2,931,0
1584,602,2,1,34,8,98382.72,1,1,0,39542.0,0,4,1,240,0
1585,563,1,1,41,2,100520.92,1,1,1,19412.8,1,5,0,271,1
1586,695,2,0,35,7,79858.13,2,1,1,127977.66,0,5,2,408,0
1587,546,0,0,20,6,0.0,1,0,1,20508.85,0,4,1,524,0
1588,719,1,0,76,10,95052.29,1,1,0,176244.87,0,4,0,517,0
1589,539,1,1,42,1,177728.55,1,1,0,105013.63,0,5,2,912,0
1590,632,0,1,71,3,83116.68,1,1,1,27597.76,0,5,2,742,0
1591,772,1,1,34,7,111565.91,1,1,1,121073.23,0,1,1,887,0
1592,708,2,1,40,8,83015.71,1,1,0,101089.76,0,3,0,699,0
1593,668,1,0,28,1,124511.01,1,0,0,114258.18,0,1,0,529,0
1594,738,0,0,67,1,130652.52,1,0,1,22762.23,0,4,0,707,0
1595,785,0,1,55,5,0.0,2,1,1,7008.65,0,2,0,263,0
1596,597,0,1,61,5,0.0,2,1,1,81299.17,0,1,1,567,0
1597,531,0,1,37,7,121854.45,1,1,0,147521.35,0,1,2,515,0
1598,509,0,1,26,10,0.0,2,1,1,6177.83,0,5,2,425,0
1599,508,0,1,35,1,86893.28,1,0,0,59374.82,0,2,3,408,0
1600,749,1,0,32,7,79523.13,1,0,1,157648.12,0,5,1,628,0
1601,621,1,0,55,7,131033.76,1,0,1,75685.59,1,4,3,412,1
1602,659,0,0,33,7,89939.62,1,1,0,136540.09,0,5,1,458,0
1603,634,1,0,59,3,95727.05,1,0,0,97939.4,1,3,3,698,1
1604,675,0,1,39,7,0.0,2,0,1,36267.21,0,5,1,316,0
1605,770,0,1,31,3,155047.56,2,1,1,186064.34,0,4,0,948,0
1606,736,0,0,29,9,0.0,2,0,0,176152.7,0,2,2,790,0
1607,524,0,1,44,10,118569.03,2,0,0,82117.2,0,5,1,843,0
1608,674,0,1,28,5,0.0,1,1,1,151925.25,0,3,1,377,0
1609,700,2,1,44,9,0.0,2,1,0,142287.65,0,4,0,533,0
1610,741,0,0,35,1,0.0,2,1,0,36557.55,0,1,3,500,0
1611,455,0,1,40,1,0.0,3,0,1,129975.34,0,2,2,407,0
1612,608,2,1,37,2,130461.02,1,1,0,21967.15,0,5,3,642,0
1613,776,0,1,36,1,0.0,2,1,0,53477.76,0,3,0,329,0
1614,635,0,1,33,1,0.0,3,0,0,178067.33,1,5,0,897,1
1615,746,0,0,37,4,0.0,2,0,1,171039.56,0,5,2,219,0
1616,692,2,0,47,3,0.0,2,1,0,150802.41,1,3,3,525,1
1617,683,2,1,35,9,61172.04,1,0,0,82951.12,0,3,1,306,0
1618,591,1,0,35,2,90194.34,2,1,0,57064.57,0,5,0,986,0
1619,581,0,0,24,3,95508.2,1,1,1,45755.0,0,5,2,463,0
1620,684,1,1,35,3,99967.76,1,1,1,176882.08,0,1,3,606,0
1621,561,2,1,37,4,101470.29,1,0,1,88838.14,0,1,3,433,0
1622,718,1,0,33,4,70541.06,1,0,0,88592.8,0,2,0,811,0
1623,590,0,1,31,8,112211.61,1,1,0,26261.42,0,3,1,820,0
1624,573,0,0,47,8,154543.98,1,1,0,29586.73,0,4,0,842,0
1625,350,0,0,40,0,111098.85,1,1,1,172321.21,1,2,0,670,1
1626,504,1,0,44,0,131873.07,2,1,1,158036.72,1,3,1,646,1
1627,813,2,1,27,1,137275.36,1,0,1,115733.16,0,2,2,799,0
1628,641,2,1,31,3,153316.14,1,1,0,59927.99,0,4,0,667,0
1629,662,0,0,22,9,0.0,2,1,1,44377.65,0,1,3,910,0
1630,497,2,1,44,2,121250.04,1,0,1,79691.4,0,3,0,595,0
1631,716,0,1,31,8,109578.04,2,1,1,51503.51,0,1,0,393,0
1632,526,0,0,37,5,53573.18,1,1,0,62830.97,0,4,1,870,0
1633,760,1,0,34,6,58003.41,1,1,0,90346.1,0,5,3,785,0
1634,669,0,0,31,6,113000.66,1,1,0,40467.82,0,4,1,655,0
1635,655,0,1,27,10,0.0,2,1,0,51620.94,0,4,3,925,0
1636,547,0,0,49,2,0.0,1,0,0,65466.93,1,5,0,618,1
1637,648,1,0,40,5,139973.65,1,1,1,667.66,1,2,1,579,1
1638,790,0,0,31,2,151290.16,1,1,1,172437.12,0,1,0,790,0
1639,744,1,0,50,1,121498.11,2,0,1,106061.47,1,2,1,271,1
1640,761,2,0,32,4,103515.39,2,1,1,177622.38,0,2,3,311,0
1641,750,0,0,35,3,0.0,1,1,0,191520.5,0,1,0,879,0
1642,680,0,1,34,9,0.0,2,1,1,95686.6,0,4,2,221,0
1643,704,2,1,38,6,106687.76,1,1,0,173776.5,0,4,1,546,0
1644,521,0,0,41,2,0.0,2,1,1,113089.43,0,4,1,243,0
1645,452,0,0,35,8,0.0,2,1,1,149614.81,0,1,2,514,0
1646,695,0,0,31,5,106089.2,1,0,0,99537.68,0,4,1,324,0
1647,850,2,1,71,10,69608.14,1,1,0,97893.4,1,2,3,786,1
1648,625,0,1,31,5,0.0,2,0,1,90.07,0,3,3,855,0
1649,608,1,0,40,7,96202.32,1,0,0,161154.85,0,5,3,822,0
1650,715,0,0,38,0,0.0,2,1,1,332.81,0,2,0,493,0
1651,834,2,1,33,5,0.0,2,1,0,66285.18,0,1,2,746,0
1652,469,0,1,33,1,127818.52,1,1,0,163477.22,0,1,2,933,0
1653,480,0,0,40,7,0.0,1,1,0,170332.67,1,1,1,751,1
1654,527,1,1,58,3,137318.42,1,1,1,126144.96,0,4,2,379,0
1655,834,2,1,34,5,0.0,2,0,0,53437.1,0,5,1,709,0
1656,583,0,0,40,4,55776.39,2,1,0,26920.43,0,3,1,574,0
1657,696,1,1,32,4,84421.62,1,0,1,52314.71,0,5,2,491,0
1658,606,0,1,32,5,83161.65,1,1,1,116885.59,0,4,2,391,0
1659,713,0,0,39,10,0.0,2,1,1,126263.97,0,5,2,238,0
1660,821,1,1,42,3,87807.29,2,1,1,64613.81,0,2,3,716,0
1661,550,0,0,30,4,0.0,2,1,0,89216.29,0,3,1,484,0
1662,675,0,0,39,6,0.0,2,0,0,83419.15,0,4,0,367,0
1663,748,2,1,39,3,0.0,2,1,1,123998.52,0,2,2,511,0
1664,606,1,1,40,9,95293.86,2,0,1,96985.58,0,4,2,408,0
1665,726,1,1,30,7,92847.59,1,1,0,146154.06,0,5,0,361,0
1666,547,0,1,30,6,0.0,2,1,1,18471.86,0,5,2,458,0
1667,758,2,1,35,5,0.0,2,1,0,95009.6,0,5,3,921,0
1668,596,0,1,37,2,0.0,1,0,1,121175.86,0,3,0,862,0
1669,720,2,1,34,3,0.0,2,1,1,77047.78,0,4,0,368,0
1670,674,0,1,37,3,0.0,1,1,0,158049.9,0,1,1,716,0
1671,756,0,0,32,4,0.0,2,1,0,147040.25,0,5,2,809,0
1672,649,1,1,78,4,68345.86,2,1,1,142566.75,0,2,2,446,0
1673,613,1,1,28,7,76656.4,2,1,1,185483.24,0,5,1,234,0
1674,643,0,1,62,9,0.0,2,0,0,155870.82,0,5,2,652,0
1675,600,0,1,31,8,0.0,2,1,1,121555.51,0,2,1,930,0
1676,735,2,1,39,1,60374.98,1,1,0,40223.74,0,3,1,351,0
1677,585,0,0,34,1,0.0,1,1,1,75503.6,0,3,1,503,0
1678,724,1,1,33,4,88046.88,1,0,1,186942.49,1,3,3,756,1
1679,635,2,1,29,2,0.0,2,0,0,117173.8,0,1,1,624,0
1680,472,0,1,19,9,0.0,2,1,0,3453.4,0,5,2,745,0
1681,590,0,1,36,1,0.0,2,1,0,48876.84,0,1,3,614,0
1682,651,2,0,63,8,129968.67,1,1,1,11830.53,0,3,2,746,0
1683,686,1,0,39,4,157731.6,2,1,0,162820.6,0,1,1,323,0
1684,606,0,1,32,6,0.0,2,0,1,36540.63,0,3,2,511,0
1685,781,0,1,33,3,89276.48,1,1,0,6959.0,0,4,0,953,0
1686,593,0,1,45,4,138825.19,1,0,0,10828.78,0,5,2,475,0
1687,793,0,1,63,4,103729.79,2,1,1,80272.06,0,3,0,650,0
1688,791,0,0,31,10,75499.24,1,1,0,22184.14,0,2,1,303,0
1689,850,0,1,68,5,169445.4,1,1,1,186335.07,0,4,2,618,0
1690,698,0,0,57,9,111359.55,2,1,0,105715.01,0,5,1,567,0
1691,846,0,0,34,10,142388.61,2,0,1,68393.64,1,5,3,451,1
1692,765,0,1,42,4,123311.39,2,1,1,82868.34,0,5,1,798,0
1693,574,2,1,52,7,115532.52,1,1,0,196257.67,0,3,1,625,0
1694,617,1,0,51,10,167273.71,1,0,0,93439.75,1,3,2,539,1
1695,581,0,1,25,5,77886.53,2,1,0,150319.49,0,4,2,243,0
1696,710,1,1,37,6,135795.63,1,0,1,46523.6,0,5,2,677,0
1697,550,0,1,32,8,97514.07,1,1,1,199138.84,0,1,1,890,0
1698,533,1,1,51,6,127545.56,2,0,0,79559.02,1,1,2,658,1
1699,779,0,1,49,9,106160.37,1,0,0,116893.87,0,4,2,905,0
1700,763,0,0,23,2,0.0,2,1,0,153983.99,0,4,0,530,0
1701,563,2,0,36,4,143680.47,2,1,1,63531.19,0,1,1,735,0
1702,678,2,1,38,3,124483.53,1,1,0,126253.31,0,1,3,709,0
1703,644,2,0,31,5,86006.3,1,1,1,73922.95,0,2,3,274,0
1704,682,1,0,43,7,111094.05,2,1,1,64679.3,0,2,1,571,0
1705,625,0,1,22,9,0.0,2,1,0,157072.91,0,2,2,599,0
1706,733,2,1,36,1,0.0,2,0,1,108377.82,0,2,3,932,0
1707,512,0,0,30,6,0.0,2,1,0,88827.31,0,2,1,471,0
1708,642,0,0,41,7,115171.71,1,1,1,37674.47,0,2,1,915,0
1709,737,1,0,22,10,111543.26,2,0,0,106327.85,0,2,2,258,0
1710,575,0,0,57,8,137936.94,1,1,1,84475.13,0,5,1,606,0
1711,543,1,0,37,3,122304.65,2,0,0,33998.7,0,3,0,684,0
1712,521,1,1,41,8,120586.54,1,0,1,20491.15,0,4,1,486,0
1713,637,0,1,32,3,0.0,2,1,1,197827.06,0,5,3,704,0
1714,714,0,1,40,9,46520.69,1,1,1,96687.25,0,4,2,860,0
1715,726,2,0,56,2,105473.74,1,1,1,46044.7,0,1,2,747,0
1716,680,2,0,34,7,0.0,2,1,0,98949.85,0,5,2,912,0
1717,812,1,1,39,5,115730.71,3,1,1,185599.34,1,1,3,380,1
1718,757,2,1,30,3,145396.49,1,0,1,198341.15,0,5,2,614,0
1719,710,2,1,62,3,131078.42,2,1,0,119348.76,1,2,2,517,1
1720,516,1,0,47,9,128298.74,1,0,0,149614.17,1,1,3,630,1
1721,803,0,0,40,6,165526.71,1,1,0,12328.08,0,3,3,880,0
1722,560,0,0,38,5,83714.41,1,1,1,33245.97,0,4,3,289,0
1723,679,0,0,36,3,0.0,2,1,1,2243.41,0,5,3,773,0
1724,526,0,1,32,7,125540.05,1,0,0,86786.41,0,3,2,672,0
1725,485,0,1,41,2,100254.76,2,1,1,12706.67,0,5,2,849,0
1726,625,0,0,36,3,0.0,2,1,0,41295.1,1,2,2,841,1
1727,773,2,1,43,7,138150.57,1,1,1,177357.16,0,2,3,936,0
1728,530,0,0,45,1,0.0,1,0,1,190663.89,1,2,2,695,1
1729,616,1,0,43,7,95984.21,1,0,1,115262.54,1,1,1,564,1
1730,651,0,1,23,10,0.0,2,1,1,170099.23,0,5,3,431,0
1731,586,1,1,38,2,136858.42,1,0,1,189143.94,0,2,0,840,0
1732,607,1,1,29,7,102609.0,1,1,0,163257.44,0,5,0,800,0
1733,724,2,1,39,3,0.0,2,0,1,95562.81,0,2,0,918,0
1734,733,0,1,64,3,0.0,2,1,1,75272.63,0,3,1,842,0
1735,667,1,1,70,3,77356.92,2,1,1,20881.96,0,2,1,681,0
1736,700,0,0,32,8,110923.15,2,1,1,161845.81,1,2,3,635,1
1737,659,2,1,78,2,151675.65,1,0,1,49978.67,0,5,1,364,0
1738,710,2,1,22,8,0.0,3,1,0,107292.91,0,4,0,565,0
1739,760,0,1,37,7,0.0,1,0,0,32863.24,1,3,0,546,1
1740,677,0,0,25,3,0.0,2,1,0,179608.96,0,1,3,935,0
1741,798,1,0,29,8,80204.11,2,1,0,70223.22,0,3,3,965,0
1742,758,0,1,35,7,0.0,2,1,0,77951.84,0,3,0,560,0
1743,715,0,1,45,4,0.0,2,1,1,55043.93,0,4,2,320,0
1744,752,1,1,32,9,115587.49,2,0,1,101677.46,0,5,0,722,0
1745,586,1,1,46,8,106968.96,1,1,1,79366.98,1,4,2,827,1
1746,818,0,1,36,4,0.0,2,1,1,8037.03,0,2,1,266,0
1747,490,1,0,41,0,139659.04,1,1,1,176254.12,0,5,3,312,0
1748,610,1,0,69,5,86038.21,3,0,0,192743.06,1,1,0,613,1
1749,627,1,1,24,5,102773.2,2,1,0,56793.02,1,1,2,901,1
1750,533,0,0,35,8,0.0,2,1,1,187900.12,0,3,2,558,0
1751,708,0,0,51,8,70754.18,1,1,1,92920.04,1,2,2,1000,1
1752,681,0,1,59,4,122781.51,1,0,1,140166.95,0,2,0,401,0
1753,690,0,1,21,8,0.0,2,1,1,155782.89,0,2,0,545,0
1754,656,1,1,68,7,153545.11,1,1,1,186574.68,0,2,0,430,0
1755,673,2,1,40,1,121629.22,1,1,1,3258.6,0,3,0,313,0
1756,806,1,1,36,8,167983.17,2,1,1,106714.28,0,3,2,498,0
1757,648,2,0,43,7,81153.82,1,1,1,144532.85,1,5,2,890,1
1758,501,0,1,35,6,99760.84,1,1,1,13591.52,0,1,3,310,0
1759,556,1,0,43,4,125890.72,1,1,1,74854.97,0,3,2,285,0
1760,627,0,0,27,2,0.0,2,1,0,125451.01,0,3,0,402,0
1761,652,0,1,31,2,119148.55,1,0,0,149740.22,0,1,2,718,0
1762,807,1,0,60,1,72948.58,2,1,1,17355.36,0,1,2,375,0
1763,708,1,1,21,8,133974.36,2,1,0,50294.09,0,5,1,959,0
1764,619,0,1,27,1,154483.98,1,1,0,156394.74,0,2,3,431,0
1765,601,0,1,40,10,98627.13,2,0,0,77977.69,0,2,0,726,0
1766,445,0,1,64,2,136770.67,1,0,1,43678.06,0,3,0,650,0
1767,800,1,1,39,4,95252.72,1,1,0,13906.34,0,1,1,912,0
1768,554,0,1,33,3,117413.95,1,1,1,12766.74,0,5,2,574,0
1769,714,1,1,54,4,137986.58,2,0,1,51308.54,1,2,2,809,1
1770,656,0,1,44,10,143571.52,1,0,0,127444.14,0,1,0,614,0
1771,520,0,1,49,5,121197.64,1,1,0,72577.33,1,4,2,502,1
1772,480,2,1,39,5,121626.9,1,1,1,82438.13,0,1,3,462,0
1773,660,1,1,30,1,84440.1,2,1,1,60485.98,0,2,3,761,0
1774,532,0,1,36,4,0.0,2,1,1,132798.78,0,2,1,726,0
1775,679,0,1,42,1,0.0,2,0,0,71823.15,0,1,3,726,0
1776,780,0,0,26,3,140356.7,1,1,0,117144.15,0,2,3,403,0
1777,747,0,1,29,7,0.0,2,1,1,141706.43,0,1,0,338,0
1778,705,0,0,39,3,92224.56,1,1,1,54517.25,0,2,1,453,0
1779,732,0,0,43,9,0.0,2,1,0,183147.17,0,4,1,292,0
1780,515,2,1,40,10,121355.99,1,1,0,138360.29,0,5,1,870,0
1781,816,1,0,40,9,109003.26,1,1,1,79580.56,0,1,0,592,0
1782,641,0,0,48,3,147341.43,1,1,1,157458.61,1,3,0,611,1
1783,509,0,1,18,7,102983.91,1,1,0,171770.58,0,5,0,434,0
1784,601,1,0,49,4,96252.98,2,1,0,104263.82,0,4,1,390,0
1785,527,0,1,39,4,0.0,2,1,0,167183.07,1,2,3,567,1
1786,455,0,0,27,5,155879.09,2,0,0,70774.97,0,3,3,967,0
1787,803,1,1,34,4,142929.16,2,1,1,114869.56,0,2,1,325,0
1788,553,0,1,32,7,64082.09,1,0,1,109159.58,0,4,3,353,0
1789,724,0,0,28,5,0.0,1,1,0,59351.68,0,4,0,697,0
1790,610,0,0,45,1,0.0,2,1,1,199657.46,0,3,0,571,0
1791,559,2,0,39,2,0.0,2,1,1,121151.1,0,1,2,453,0
1792,825,1,0,35,6,118336.95,1,1,0,26342.33,1,3,2,883,1
1793,819,2,0,28,8,168253.21,1,1,1,102799.14,0,4,2,230,0
1794,772,1,0,42,0,101979.16,1,1,0,90928.48,0,4,1,612,0
1795,685,2,1,23,5,164902.43,1,0,0,141152.28,0,3,1,492,0
1796,506,0,1,43,2,0.0,2,1,0,105568.6,0,2,2,622,0
1797,642,1,1,22,10,111812.52,2,1,1,183045.46,0,1,1,729,0
1798,627,2,1,40,10,0.0,2,1,1,194792.42,0,5,1,545,0
1799,600,1,1,30,2,119755.0,1,1,1,21852.91,0,1,0,910,0
1800,653,0,1,46,0,119556.1,1,1,0,78250.13,1,2,2,975,1
1801,762,2,0,35,3,119349.69,3,1,1,47114.18,1,5,0,253,1
1802,569,2,0,30,3,139528.23,1,1,1,33230.37,0,4,3,705,0
1803,756,0,1,40,1,94773.11,1,1,0,114279.63,0,4,2,585,0
1804,673,0,1,31,1,108345.22,1,0,1,38802.03,0,3,1,878,0
1805,637,0,0,36,9,166939.88,1,1,1,72504.76,0,1,2,454,0
1806,644,0,1,33,7,174571.36,1,0,1,43943.09,0,1,0,881,0
1807,658,2,1,35,9,71829.34,1,1,1,68141.92,0,1,3,285,0
1808,649,0,0,36,8,0.0,2,0,1,109179.89,0,3,0,674,0
1809,603,0,0,39,9,76769.68,1,0,0,48224.72,0,4,0,452,0
1810,820,0,0,39,1,104614.29,1,1,0,61538.43,1,4,1,943,1
1811,712,2,1,27,10,0.0,1,1,0,94544.88,0,3,1,410,0
1812,645,1,0,31,1,128927.93,1,1,1,2850.01,0,4,2,847,0
1813,705,1,0,31,9,110941.93,2,1,0,163484.8,0,3,0,468,0
1814,590,2,0,29,10,99250.08,1,1,1,129629.41,0,5,1,931,0
1815,631,0,1,36,1,0.0,2,0,0,133141.34,0,3,3,555,0
1816,604,0,1,34,7,0.0,2,1,1,188078.55,0,4,3,757,0
1817,643,2,1,48,8,0.0,2,1,0,174729.3,0,1,3,976,0
1818,690,2,0,30,5,0.0,2,0,1,78700.03,0,3,3,954,0
1819,558,0,1,31,7,0.0,1,1,0,198269.08,0,5,2,239,0
1820,637,1,1,51,1,104682.83,1,1,0,55266.96,1,3,1,302,1
1821,648,1,0,45,5,118886.55,1,0,0,51636.7,0,4,3,609,0
1822,652,2,1,28,8,156823.7,2,1,0,198251.52,0,5,2,749,0
